observed_on,scientific_name,common_name,location,class_name,lat,lon,country,country_code
2025-07-17,Bombus impatiens,Common Eastern Bumble Bee,"36.0665352863,-78.8726838923",Common_Eastern_Bumble_Bee,36.0665352863,-78.8726838923,United States,US
2025-07-08,Bombus griseocollis,Brown-belted Bumble Bee,"43.6861091356,-79.3873221662",Brown-belted_Bumble_Bee,43.6861091356,-79.3873221662,Canada,CA
2025-07-17,Bombus,Bumble Bees,"47.9467491938,-91.7582339163",Bumble_Bees,47.9467491938,-91.7582339163,United States,US
2025-07-15,Bombus,Bumble Bees,"40.3362666707,-105.6193192762",Bumble_Bees,40.3362666707,-105.6193192762,United States,US
2025-07-16,Bombus lapidarius,Red-tailed Bumble Bee,"52.5948519667,-2.5759860833",Red-tailed_Bumble_Bee,52.5948519667,-2.5759860833,United Kingdom,GB
2025-07-17,Bombus,Bumble Bees,"47.49196461,9.6826319201",Bumble_Bees,47.49196461,9.6826319201,Austria,AT
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"47.49194963,9.68264809",Common_Carder_Bumble_Bee,47.49194963,9.68264809,Austria,AT
2025-07-16,Bombus ternarius,Tricolored Bumble Bee,"44.2652352563,-72.5723936723",Tricolored_Bumble_Bee,44.2652352563,-72.5723936723,United States,US
2025-07-17,Bombus pensylvanicus,American Bumble Bee,"29.5239367759,-95.8000119417",American_Bumble_Bee,29.5239367759,-95.8000119417,United States,US
2025-07-17,Bombus pensylvanicus,American Bumble Bee,"29.5239367759,-95.8000119417",American_Bumble_Bee,29.5239367759,-95.8000119417,United States,US
2025-07-17,Bombus impatiens,Common Eastern Bumble Bee,"38.9193017018,-84.3908668647",Common_Eastern_Bumble_Bee,38.9193017018,-84.3908668647,United States,US
2025-07-12,Bombus monticola,Mountain Bumble Bee,"47.2689005286,10.6716548912",Mountain_Bumble_Bee,47.2689005286,10.6716548912,Austria,AT
2025-07-17,Bombus impatiens,Common Eastern Bumble Bee,"39.9407966667,-75.1557778333",Common_Eastern_Bumble_Bee,39.9407966667,-75.1557778333,United States,US
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"51.5602533333,0.7416833333",Common_Carder_Bumble_Bee,51.5602533333,0.7416833333,United Kingdom,GB
2025-07-17,Bombus vestalis,Vestal Cuckoo Bumble bee,"51.5603,0.7416533333",Vestal_Cuckoo_Bumble_bee,51.5603,0.7416533333,United Kingdom,GB
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"51.56028,0.7416383333",Buff-tailed_Bumble_Bee,51.56028,0.7416383333,United Kingdom,GB
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"51.560305,0.74165",Common_Carder_Bumble_Bee,51.560305,0.74165,United Kingdom,GB
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"51.560345,0.7416616667",Red-tailed_Bumble_Bee,51.560345,0.7416616667,United Kingdom,GB
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"49.2390403611,8.8930120278",Common_Carder_Bumble_Bee,49.2390403611,8.8930120278,Germany,DE
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"49.23904,8.8930115997",Common_Carder_Bumble_Bee,49.23904,8.8930115997,Germany,DE
2025-07-17,Bombus,Bumble Bees,"60.5119050502,21.9784617564",Bumble_Bees,60.5119050502,21.9784617564,Finland,FI
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"51.5624616667,0.7400666667",Common_Carder_Bumble_Bee,51.5624616667,0.7400666667,United Kingdom,GB
2025-07-17,Bombus pratorum,Early Bumble Bee,"60.4826124196,21.8045665793",Early_Bumble_Bee,60.4826124196,21.8045665793,Finland,FI
2025-07-17,Bombus pratorum,Early Bumble Bee,"60.4182602167,21.8830083496",Early_Bumble_Bee,60.4182602167,21.8830083496,Finland,FI
2025-07-17,Bombus hypnorum,Tree Bumble Bee,"60.5192415107,21.8894243872",Tree_Bumble_Bee,60.5192415107,21.8894243872,Finland,FI
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"51.5631783333,0.737495",Buff-tailed_Bumble_Bee,51.5631783333,0.737495,United Kingdom,GB
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"51.5631833333,0.7375033333",Red-tailed_Bumble_Bee,51.5631833333,0.7375033333,United Kingdom,GB
2025-07-17,Bombus,Bumble Bees,"55.704225,13.2027666667",Bumble_Bees,55.704225,13.2027666667,Sweden,SE
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"51.5631666667,0.7353366667",Red-tailed_Bumble_Bee,51.5631666667,0.7353366667,United Kingdom,GB
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"51.5629083333,0.73407",Buff-tailed_Bumble_Bee,51.5629083333,0.73407,United Kingdom,GB
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"51.5629116667,0.734055",Red-tailed_Bumble_Bee,51.5629116667,0.734055,United Kingdom,GB
2025-07-17,Bombus,Bumble Bees,"49.2388343611,8.8933601111",Bumble_Bees,49.2388343611,8.8933601111,Germany,DE
2025-04-01,Bombus vancouverensis,Vancouver Bumble Bee,"51.2414466667,-119.9307333333",Vancouver_Bumble_Bee,51.2414466667,-119.9307333333,Canada,CA
2025-07-17,Bombus campestris,Field Cuckoo Bumble bee,"51.5645,0.7330633333",Field_Cuckoo_Bumble_bee,51.5645,0.7330633333,United Kingdom,GB
2025-07-17,Bombus sylvestris,Forest Cuckoo Bumble bee,"51.5644916667,0.7330883333",Forest_Cuckoo_Bumble_bee,51.5644916667,0.7330883333,United Kingdom,GB
2025-07-17,Bombus,Bumble Bees,"51.47021,-0.26198665",Bumble_Bees,51.47021,-0.26198665,United Kingdom,GB
2025-07-05,Bombus terrestris,Buff-tailed Bumble Bee,"42.3288733181,13.6890717968",Buff-tailed_Bumble_Bee,42.3288733181,13.6890717968,Italy,IT
2025-07-17,Bombus sylvestris,Forest Cuckoo Bumble bee,"51.1527736,-2.7882069997",Forest_Cuckoo_Bumble_bee,51.1527736,-2.7882069997,United Kingdom,GB
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"51.5598416667,0.7329633333",Buff-tailed_Bumble_Bee,51.5598416667,0.7329633333,United Kingdom,GB
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"51.1527967997,-2.7883260997",Red-tailed_Bumble_Bee,51.1527967997,-2.7883260997,United Kingdom,GB
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"51.5565116667,0.7309216667",Common_Carder_Bumble_Bee,51.5565116667,0.7309216667,United Kingdom,GB
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"55.7041806268,13.2030344054",Red-tailed_Bumble_Bee,55.7041806268,13.2030344054,Sweden,SE
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"51.5566633333,0.7307116667",Buff-tailed_Bumble_Bee,51.5566633333,0.7307116667,United Kingdom,GB
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"51.5564116667,0.7306616667",Red-tailed_Bumble_Bee,51.5564116667,0.7306616667,United Kingdom,GB
2025-07-17,Bombus hortorum,Garden Bumble Bee,"51.5563716667,0.7306883333",Garden_Bumble_Bee,51.5563716667,0.7306883333,United Kingdom,GB
2025-07-16,Bombus occidentalis,Western Bumble Bee,"50.6797,-120.3350133333",Western_Bumble_Bee,50.6797,-120.3350133333,Canada,CA
2025-07-17,Bombus griseocollis,Brown-belted Bumble Bee,"42.2580616667,-83.7029366667",Brown-belted_Bumble_Bee,42.2580616667,-83.7029366667,United States,US
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"55.7041333333,13.2024666667",Buff-tailed_Bumble_Bee,55.7041333333,13.2024666667,Sweden,SE
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"55.9517546,-3.0088997",Buff-tailed_Bumble_Bee,55.9517546,-3.0088997,United Kingdom,GB
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"52.5138177581,-2.0803695917",Buff-tailed_Bumble_Bee,52.5138177581,-2.0803695917,United Kingdom,GB
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"46.2033691353,10.752415321",Common_Carder_Bumble_Bee,46.2033691353,10.752415321,Italy,IT
2025-07-17,Bombus,Bumble Bees,"46.2027453952,10.7528981186",Bumble_Bees,46.2027453952,10.7528981186,Italy,IT
2025-07-17,Bombus ruderatus,Large Garden Bumble Bee,"46.2023964795,10.7539921939",Large_Garden_Bumble_Bee,46.2023964795,10.7539921939,Italy,IT
2025-07-17,Bombus,Bumble Bees,"46.204627832,10.7506669092",Bumble_Bees,46.204627832,10.7506669092,Italy,IT
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"46.2045742215,10.7516446584",Common_Carder_Bumble_Bee,46.2045742215,10.7516446584,Italy,IT
2025-07-12,Bombus pratorum,Early Bumble Bee,"53.5994558284,-2.1436623811",Early_Bumble_Bee,53.5994558284,-2.1436623811,United Kingdom,GB
2025-07-05,Bombus vosnesenskii,Yellow-faced Bumble Bee,"36.94922,-122.0633916667",Yellow-faced_Bumble_Bee,36.94922,-122.0633916667,United States,US
2025-07-17,Bombus griseocollis,Brown-belted Bumble Bee,"36.1930398615,-95.8882070071",Brown-belted_Bumble_Bee,36.1930398615,-95.8882070071,United States,US
2025-07-17,Bombus griseocollis,Brown-belted Bumble Bee,"36.0770528781,-95.9399341489",Brown-belted_Bumble_Bee,36.0770528781,-95.9399341489,United States,US
2025-07-17,Bombus impatiens,Common Eastern Bumble Bee,"49.218689277,-122.9012715567",Common_Eastern_Bumble_Bee,49.218689277,-122.9012715567,Canada,CA
2025-07-17,Bombus pensylvanicus,American Bumble Bee,"36.9224638997,-76.23958",American_Bumble_Bee,36.9224638997,-76.23958,United States,US
2025-07-17,Bombus mixtus,Fuzzy-Horned Bumble Bee,"47.68487,-122.3045416667",Fuzzy-Horned_Bumble_Bee,47.68487,-122.3045416667,United States,US
2025-07-15,Bombus,Bumble Bees,"52.6013247552,38.9165003488",Bumble_Bees,52.6013247552,38.9165003488,Russia,RU
2025-07-13,Bombus,Bumble Bees,"41.9146883333,-111.7079616667",Bumble_Bees,41.9146883333,-111.7079616667,United States,US
2025-07-13,Bombus nevadensis,Nevada Bumble Bee,"41.9144666667,-111.7076866667",Nevada_Bumble_Bee,41.9144666667,-111.7076866667,United States,US
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"53.2455726696,-2.6621933654",Buff-tailed_Bumble_Bee,53.2455726696,-2.6621933654,United Kingdom,GB
2025-07-14,Bombus,Bumble Bees,"50.693530555,-2.038694445",Bumble_Bees,50.693530555,-2.038694445,United Kingdom,GB
2025-07-07,Bombus pascuorum,Common Carder Bumble Bee,"47.0863280258,11.4676236281",Common_Carder_Bumble_Bee,47.0863280258,11.4676236281,Austria,AT
2025-07-07,Bombus pascuorum,Common Carder Bumble Bee,"47.0863152417,11.4675994883",Common_Carder_Bumble_Bee,47.0863152417,11.4675994883,Austria,AT
2025-07-15,Bombus,Bumble Bees,"52.6012169367,38.9165023536",Bumble_Bees,52.6012169367,38.9165023536,Russia,RU
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"52.9082098,-2.9002895997",Red-tailed_Bumble_Bee,52.9082098,-2.9002895997,United Kingdom,GB
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"52.57655,-2.1642695",Red-tailed_Bumble_Bee,52.57655,-2.1642695,United Kingdom,GB
2025-07-17,Bombus,Bumble Bees,"49.1345426,-96.6513338",Bumble_Bees,49.1345426,-96.6513338,Canada,CA
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"52.576605,-2.1644388333",Buff-tailed_Bumble_Bee,52.576605,-2.1644388333,United Kingdom,GB
2025-07-17,Bombus soroeensis,Broken-belted Bumble Bee,"55.8852445301,37.6045750935",Broken-belted_Bumble_Bee,55.8852445301,37.6045750935,Russia,RU
2025-07-17,Bombus griseocollis,Brown-belted Bumble Bee,"40.2109253853,-75.3945177318",Brown-belted_Bumble_Bee,40.2109253853,-75.3945177318,United States,US
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"55.8854620622,37.60411905",Buff-tailed_Bumble_Bee,55.8854620622,37.60411905,Russia,RU
2025-07-17,Bombus pratorum,Early Bumble Bee,"65.25,-14.0086916667",Early_Bumble_Bee,65.25,-14.0086916667,Iceland,IS
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"55.8853794058,37.6042378301",Common_Carder_Bumble_Bee,55.8853794058,37.6042378301,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.8853794058,37.6042378301",White-tailed_Bumble_Bee,55.8853794058,37.6042378301,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.8852724439,37.6043926088",White-tailed_Bumble_Bee,55.8852724439,37.6043926088,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.8852724439,37.6043926088",White-tailed_Bumble_Bee,55.8852724439,37.6043926088,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.8852724439,37.6043926088",White-tailed_Bumble_Bee,55.8852724439,37.6043926088,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.8852724439,37.6043926088",White-tailed_Bumble_Bee,55.8852724439,37.6043926088,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.8852724439,37.6043926088",White-tailed_Bumble_Bee,55.8852724439,37.6043926088,Russia,RU
2025-07-17,Bombus,Bumble Bees,"55.8852724439,37.6043926088",Bumble_Bees,55.8852724439,37.6043926088,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.8852724439,37.6043926088",White-tailed_Bumble_Bee,55.8852724439,37.6043926088,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.8852724439,37.6043926088",White-tailed_Bumble_Bee,55.8852724439,37.6043926088,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.8852724439,37.6043926088",White-tailed_Bumble_Bee,55.8852724439,37.6043926088,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.8852724439,37.6043926088",White-tailed_Bumble_Bee,55.8852724439,37.6043926088,Russia,RU
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"51.321201,0.7276049722",Common_Carder_Bumble_Bee,51.321201,0.7276049722,United Kingdom,GB
2025-07-16,Bombus bimaculatus,Two-spotted Bumble Bee,"42.1367175,-83.9832708997",Two-spotted_Bumble_Bee,42.1367175,-83.9832708997,United States,US
2025-07-17,Bombus impatiens,Common Eastern Bumble Bee,"46.5270344604,-84.3095312126",Common_Eastern_Bumble_Bee,46.5270344604,-84.3095312126,Canada,CA
2025-07-17,Bombus rufocinctus,Red-belted Bumble Bee,"46.5270344604,-84.3095312126",Red-belted_Bumble_Bee,46.5270344604,-84.3095312126,Canada,CA
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"52.0938070698,21.0429000109",Common_Carder_Bumble_Bee,52.0938070698,21.0429000109,Poland,PL
2025-07-17,Bombus hortorum,Garden Bumble Bee,"55.88519,37.604544",Garden_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.88519,37.604544",White-tailed_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"55.88519,37.604544",Red-tailed_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"55.88519,37.604544",Red-tailed_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"55.88519,37.604544",Red-tailed_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.88519,37.604544",White-tailed_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"55.88519,37.604544",Red-tailed_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.88519,37.604544",White-tailed_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"55.88519,37.604544",Red-tailed_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.88519,37.604544",White-tailed_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus soroeensis,Broken-belted Bumble Bee,"55.88519,37.604544",Broken-belted_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus soroeensis,Broken-belted Bumble Bee,"55.88519,37.604544",Broken-belted_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.88519,37.604544",White-tailed_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.88519,37.604544",White-tailed_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus hortorum,Garden Bumble Bee,"55.88519,37.604544",Garden_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"55.88519,37.604544",Red-tailed_Bumble_Bee,55.88519,37.604544,Russia,RU
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"54.9799437339,-1.5903870016",Red-tailed_Bumble_Bee,54.9799437339,-1.5903870016,United Kingdom,GB
2025-07-14,Bombus lapidarius,Red-tailed Bumble Bee,"50.7026161432,-3.0406367999",Red-tailed_Bumble_Bee,50.7026161432,-3.0406367999,United Kingdom,GB
2025-07-17,Bombus,,"47.2755512531,14.7713329924",,47.2755512531,14.7713329924,Austria,AT
2025-07-17,Bombus,,"47.2754976631,14.7713351126",,47.2754976631,14.7713351126,Austria,AT
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"47.2755979389,14.7716635224",Common_Carder_Bumble_Bee,47.2755979389,14.7716635224,Austria,AT
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"49.23831175,8.8942928056",Common_Carder_Bumble_Bee,49.23831175,8.8942928056,Germany,DE
2025-07-17,Bombus impatiens,Common Eastern Bumble Bee,"39.538295,-77.6173466667",Common_Eastern_Bumble_Bee,39.538295,-77.6173466667,United States,US
2025-07-17,Bombus impatiens,Common Eastern Bumble Bee,"39.53833,-77.6173033333",Common_Eastern_Bumble_Bee,39.53833,-77.6173033333,United States,US
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.88504249,37.6046874739",White-tailed_Bumble_Bee,55.88504249,37.6046874739,Russia,RU
2025-07-17,Bombus soroeensis,Broken-belted Bumble Bee,"55.88504249,37.6046874739",Broken-belted_Bumble_Bee,55.88504249,37.6046874739,Russia,RU
2025-07-17,Bombus impatiens,Common Eastern Bumble Bee,"39.5380633333,-77.6172116667",Common_Eastern_Bumble_Bee,39.5380633333,-77.6172116667,United States,US
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"55.8850568363,37.6047294314",White-tailed_Bumble_Bee,55.8850568363,37.6047294314,Russia,RU
2025-07-17,Bombus,Bumble Bees,"55.8850568363,37.6047294314",Bumble_Bees,55.8850568363,37.6047294314,Russia,RU
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"55.8850568363,37.6047294314",Red-tailed_Bumble_Bee,55.8850568363,37.6047294314,Russia,RU
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"55.8850807186,37.6046651896",Common_Carder_Bumble_Bee,55.8850807186,37.6046651896,Russia,RU
2025-07-17,Bombus,Bumble Bees,"55.8850807186,37.6046651896",Bumble_Bees,55.8850807186,37.6046651896,Russia,RU
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"55.8850807186,37.6046651896",Common_Carder_Bumble_Bee,55.8850807186,37.6046651896,Russia,RU
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"51.3095083333,-0.4770722222",Common_Carder_Bumble_Bee,51.3095083333,-0.4770722222,United Kingdom,GB
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"51.3095083333,-0.4770722222",Buff-tailed_Bumble_Bee,51.3095083333,-0.4770722222,United Kingdom,GB
2025-07-17,Bombus hypnorum,Tree Bumble Bee,"55.88599,37.60424",Tree_Bumble_Bee,55.88599,37.60424,Russia,RU
2025-07-17,Bombus soroeensis,Broken-belted Bumble Bee,"55.88599,37.60424",Broken-belted_Bumble_Bee,55.88599,37.60424,Russia,RU
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"51.3120444444,-0.4770055556",Red-tailed_Bumble_Bee,51.3120444444,-0.4770055556,United Kingdom,GB
2025-07-17,Bombus,Bumble Bees,"55.7039794144,13.203359765",Bumble_Bees,55.7039794144,13.203359765,Sweden,SE
2025-07-17,Bombus borealis,Northern Amber Bumble Bee,"47.8428166667,-59.239625",Northern_Amber_Bumble_Bee,47.8428166667,-59.239625,Canada,CA
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"52.4076222222,-1.5337555556",Red-tailed_Bumble_Bee,52.4076222222,-1.5337555556,United Kingdom,GB
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"52.4076111111,-1.5337583333",Red-tailed_Bumble_Bee,52.4076111111,-1.5337583333,United Kingdom,GB
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"52.6210738684,1.2886144798",Buff-tailed_Bumble_Bee,52.6210738684,1.2886144798,United Kingdom,GB
2025-07-17,Bombus,Bumble Bees,"52.6232398157,1.3009262761",Bumble_Bees,52.6232398157,1.3009262761,United Kingdom,GB
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"52.6232366507,1.3009495883",Buff-tailed_Bumble_Bee,52.6232366507,1.3009495883,United Kingdom,GB
2025-07-17,Bombus,Bumble Bees,"52.6232147215,1.3009526176",Bumble_Bees,52.6232147215,1.3009526176,United Kingdom,GB
2025-07-17,Bombus hypnorum,Tree Bumble Bee,"52.6232155764,1.3009468534",Tree_Bumble_Bee,52.6232155764,1.3009468534,United Kingdom,GB
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"52.6232429062,1.3009366208",Buff-tailed_Bumble_Bee,52.6232429062,1.3009366208,United Kingdom,GB
2025-07-17,Bombus griseocollis,Brown-belted Bumble Bee,"38.2194649997,-85.6868604997",Brown-belted_Bumble_Bee,38.2194649997,-85.6868604997,United States,US
2025-07-17,Bombus impatiens,Common Eastern Bumble Bee,"39.4750166667,-77.27035",Common_Eastern_Bumble_Bee,39.4750166667,-77.27035,United States,US
2025-07-10,Bombus impatiens,Common Eastern Bumble Bee,"39.8954360753,-75.1932365005",Common_Eastern_Bumble_Bee,39.8954360753,-75.1932365005,United States,US
2025-07-16,Bombus ternarius,Tricolored Bumble Bee,"50.682694803,-99.8908106276",Tricolored_Bumble_Bee,50.682694803,-99.8908106276,Canada,CA
2025-07-16,Bombus vagans,Half-black Bumble Bee,"50.6826979996,-99.8908609144",Half-black_Bumble_Bee,50.6826979996,-99.8908609144,Canada,CA
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"53.2157309807,-2.8783294559",White-tailed_Bumble_Bee,53.2157309807,-2.8783294559,United Kingdom,GB
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"48.2745541,10.9065809997",Red-tailed_Bumble_Bee,48.2745541,10.9065809997,Germany,DE
2025-07-17,Bombus bimaculatus,Two-spotted Bumble Bee,"43.0549333333,-88.159565",Two-spotted_Bumble_Bee,43.0549333333,-88.159565,United States,US
2025-07-17,Bombus lucorum,White-tailed Bumble Bee,"50.3529016441,-4.1794584136",White-tailed_Bumble_Bee,50.3529016441,-4.1794584136,United Kingdom,GB
2025-07-11,Bombus alpinus helleri,,"46.9701696889,11.0494271199",,46.9701696889,11.0494271199,Austria,AT
2025-07-16,Bombus hypnorum,Tree Bumble Bee,"53.37918878,-2.7381567524",Tree_Bumble_Bee,53.37918878,-2.7381567524,United Kingdom,GB
2025-07-16,Bombus,Bumble Bees,"35.9843666667,-95.7864055556",Bumble_Bees,35.9843666667,-95.7864055556,United States,US
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"51.91047,-0.673175",Buff-tailed_Bumble_Bee,51.91047,-0.673175,United Kingdom,GB
2025-07-16,Bombus humilis,Brown-banded Carder-Bumble bee,"51.4094034027,-3.2475086949",Brown-banded_Carder-Bumble_bee,51.4094034027,-3.2475086949,United Kingdom,GB
2025-07-16,Bombus,Bumble Bees,"44.831235,24.8454683333",Bumble_Bees,44.831235,24.8454683333,Romania,RO
2025-07-17,Bombus,Bumble Bees,"50.8598211128,-0.1054810546",Bumble_Bees,50.8598211128,-0.1054810546,United Kingdom,GB
2025-07-17,Bombus,Bumble Bees,"50.8597917343,-0.1056310907",Bumble_Bees,50.8597917343,-0.1056310907,United Kingdom,GB
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"50.859846,-0.1055275",Common_Carder_Bumble_Bee,50.859846,-0.1055275,United Kingdom,GB
2025-07-17,Bombus pratorum,Early Bumble Bee,"60.6178949722,17.299979",Early_Bumble_Bee,60.6178949722,17.299979,Sweden,SE
2025-07-17,Bombus vosnesenskii,Yellow-faced Bumble Bee,"49.2225919866,-124.0045091137",Yellow-faced_Bumble_Bee,49.2225919866,-124.0045091137,Canada,CA
2025-07-08,Bombus lapidarius,Red-tailed Bumble Bee,"51.285717321,1.340601258",Red-tailed_Bumble_Bee,51.285717321,1.340601258,United Kingdom,GB
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"50.5978798,-3.4564458",Common_Carder_Bumble_Bee,50.5978798,-3.4564458,United Kingdom,GB
2025-07-16,Bombus,Bumble Bees,"46.7460099722,10.422159",Bumble_Bees,46.7460099722,10.422159,Switzerland,CH
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"53.2319438688,-4.1522711143",Common_Carder_Bumble_Bee,53.2319438688,-4.1522711143,United Kingdom,GB
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"51.1227245264,-2.98867874",Common_Carder_Bumble_Bee,51.1227245264,-2.98867874,United Kingdom,GB
2025-07-11,Bombus steindachneri,Steindachner's Bumble Bee,"17.0942483548,-96.702423703",Steindachner's_Bumble_Bee,17.0942483548,-96.702423703,Mexico,MX
2025-07-16,Bombus,Bumble Bees,"45.5034990639,-75.4911404692",Bumble_Bees,45.5034990639,-75.4911404692,Canada,CA
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"51.3125059722,-0.474443",Buff-tailed_Bumble_Bee,51.3125059722,-0.474443,United Kingdom,GB
2025-07-15,Bombus impatiens,Common Eastern Bumble Bee,"41.88240715,-70.9982250951",Common_Eastern_Bumble_Bee,41.88240715,-70.9982250951,United States,US
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"51.312547,-0.473241",Buff-tailed_Bumble_Bee,51.312547,-0.473241,United Kingdom,GB
2025-07-17,Bombus terrestris,Buff-tailed Bumble Bee,"51.3127199997,-0.4733245997",Buff-tailed_Bumble_Bee,51.3127199997,-0.4733245997,United Kingdom,GB
2025-07-04,Bombus pascuorum,Common Carder Bumble Bee,"51.23053055,6.7868861",Common_Carder_Bumble_Bee,51.23053055,6.7868861,Germany,DE
2025-07-17,Bombus lapidarius,Red-tailed Bumble Bee,"53.389595,-2.9353283333",Red-tailed_Bumble_Bee,53.389595,-2.9353283333,United Kingdom,GB
2025-07-17,Bombus pascuorum,Common Carder Bumble Bee,"54.8203277778,11.4978916667",Common_Carder_Bumble_Bee,54.8203277778,11.4978916667,Denmark,DK
2025-07-16,Bombus,Bumble Bees,"39.0211791944,-105.0241165",Bumble_Bees,39.0211791944,-105.0241165,United States,US
